"id_name","event_date","false_creation_date_per_AF_year","creation_date_per_AF_year","id","name","yes_year","dates_yes","rsvp_yes_count","dates_yes_cumsum","days_to_event","yes_day","yes_month","dates_yes_otheryear","relative_today_cumsum","yes_year_factor"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-01-27,1,12,42,27,1,2020-01-27,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-01-28,1,13,41,28,1,2020-01-28,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-01-29,9,22,40,29,1,2020-01-29,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-01-30,1,23,39,30,1,2020-01-30,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-01-31,2,25,38,31,1,2020-01-31,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-01,3,28,37,1,2,2020-02-01,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-02,1,29,36,2,2,2020-02-02,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-03,0,29,35,3,2,2020-02-03,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-04,3,32,34,4,2,2020-02-04,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-05,4,36,33,5,2,2020-02-05,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-06,1,37,32,6,2,2020-02-06,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-07,4,41,31,7,2,2020-02-07,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-08,3,44,30,8,2,2020-02-08,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-09,1,45,29,9,2,2020-02-09,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-10,0,45,28,10,2,2020-02-10,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-11,0,45,27,11,2,2020-02-11,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-12,1,46,26,12,2,2020-02-12,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-13,5,51,25,13,2,2020-02-13,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-14,5,56,24,14,2,2020-02-14,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-15,4,60,23,15,2,2020-02-15,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-16,3,63,22,16,2,2020-02-16,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-17,0,63,21,17,2,2020-02-17,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-18,1,64,20,18,2,2020-02-18,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-19,2,66,19,19,2,2020-02-19,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-20,8,74,18,20,2,2020-02-20,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-21,5,79,17,21,2,2020-02-21,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-22,2,81,16,22,2,2020-02-22,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-23,2,83,15,23,2,2020-02-23,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-24,3,86,14,24,2,2020-02-24,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-25,1,87,13,25,2,2020-02-25,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-26,2,89,12,26,2,2020-02-26,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-27,6,95,11,27,2,2020-02-27,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-02-28,1,96,10,28,2,2020-02-28,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-03-01,4,100,9,1,3,2020-03-01,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-03-02,6,106,8,2,3,2020-03-02,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-03-03,5,111,7,3,3,2020-03-03,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-03-04,5,116,6,4,3,2020-03-04,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-03-05,6,122,5,5,3,2020-03-05,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-03-06,10,132,4,6,3,2020-03-06,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-03-07,11,143,3,7,3,2020-03-07,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-03-08,11,154,2,8,3,2020-03-08,122,"2018"
"AF18",2018-03-10,"2018-01-10",2018-01-10,"246678392","Analytics>Forward 2018",2018,2018-03-09,7,161,1,9,3,2020-03-09,122,"2018"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-01-31,20,20,37,31,1,2020-01-31,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-01,2,22,36,1,2,2020-02-01,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-02,5,27,35,2,2,2020-02-02,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-03,4,31,34,3,2,2020-02-03,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-04,2,33,33,4,2,2020-02-04,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-05,2,35,32,5,2,2020-02-05,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-06,0,35,31,6,2,2020-02-06,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-07,6,41,30,7,2,2020-02-07,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-08,1,42,29,8,2,2020-02-08,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-09,1,43,28,9,2,2020-02-09,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-10,1,44,27,10,2,2020-02-10,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-11,2,46,26,11,2,2020-02-11,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-12,2,48,25,12,2,2020-02-12,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-13,2,50,24,13,2,2020-02-13,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-14,1,51,23,14,2,2020-02-14,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-15,3,54,22,15,2,2020-02-15,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-16,0,54,21,16,2,2020-02-16,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-17,0,54,20,17,2,2020-02-17,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-18,2,56,19,18,2,2020-02-18,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-19,7,63,18,19,2,2020-02-19,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-20,5,68,17,20,2,2020-02-20,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-21,0,68,16,21,2,2020-02-21,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-22,0,68,15,22,2,2020-02-22,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-23,2,70,14,23,2,2020-02-23,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-24,2,72,13,24,2,2020-02-24,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-25,2,74,12,25,2,2020-02-25,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-26,10,84,11,26,2,2020-02-26,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-27,9,93,10,27,2,2020-02-27,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-02-28,8,101,9,28,2,2020-02-28,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-03-01,4,105,8,1,3,2020-03-01,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-03-02,2,107,7,2,3,2020-03-02,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-03-03,5,112,6,3,3,2020-03-03,120,"2019"
"AF19",2019-03-09,"2019-01-17",2019-01-31,"258165094","Analytics>Forward 2019",2019,2019-03-04,8,120,5,4,3,2020-03-04,120,"2019"
